+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.23
LOG_FILE_VERSION : 1.0.2
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 
SUBJECT_DESCRIPTION : Teste Piloto Acttrust
DEVICE_ID : 3020
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 3195542
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 1
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
FILE_DATE_TIME : 19/09/2022 15:18:34
CONNECTION_SYSTEM_DATE_TIME : 19/07/2022 20:28:29
CONNECTION_DEVICE_DATE_TIME : 19/07/2022 20:28:29
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
19/07/2022 14:00:02;0;0;22.47;21.97;0;26;0.433333;4;0.0666667;0;0;1.49;0.60;0.20;0.29;0.18;0.11;0.00;0.00;0
19/07/2022 14:01:02;0;0;22.59;22.13;0;3967;66.1167;204;3.4;121;2.01667;1.09;0.44;0.18;0.18;0.11;0.10;0.00;0.00;0
19/07/2022 14:02:02;0;0;22.85;22.37;0;19;0.316667;3;0.05;0;0;1.69;0.69;0.23;0.33;0.20;0.12;0.00;0.00;0
19/07/2022 14:03:02;0;0;22.81;22.50;0;149;2.48333;10;0.166667;3;0.05;0.94;0.38;0.13;0.18;0.11;0.07;0.00;0.00;0
19/07/2022 14:04:02;0;0;22.70;22.52;0;0;0;0;0;0;0;1.12;0.45;0.17;0.21;0.13;0.09;0.00;0.00;0
19/07/2022 14:05:02;0;0;22.61;22.48;0;0;0;0;0;0;0;1.22;0.49;0.18;0.23;0.14;0.10;0.00;0.00;0
19/07/2022 14:06:02;0;0;22.53;22.41;0;0;0;0;0;0;0;1.22;0.49;0.18;0.23;0.14;0.10;0.00;0.00;0
19/07/2022 14:07:02;0;0;22.46;22.35;0;436;7.26667;33;0.55;10;0.166667;0.76;0.31;0.13;0.12;0.07;0.07;0.00;0.00;0
19/07/2022 14:08:02;0;0;22.55;22.27;0;3764;62.7333;220;3.66667;86;1.43333;1.18;0.48;0.20;0.20;0.12;0.10;0.00;0.00;0
19/07/2022 14:09:02;0;0;24.74;22.50;0;3741;62.35;286;4.76667;77;1.28333;0.78;0.32;0.19;0.08;0.05;0.09;0.00;0.00;0
19/07/2022 14:10:02;0;0;26.22;23.33;0;3512;58.5333;240;4;87;1.45;0.59;0.24;0.14;0.07;0.04;0.07;0.00;0.00;0
19/07/2022 14:11:02;0;0;26.91;24.20;0;901;15.0167;63;1.05;18;0.3;0.34;0.14;0.08;0.04;0.03;0.05;0.00;0.00;0
19/07/2022 14:12:02;0;0;27.37;24.91;0;1575;26.25;126;2.1;22;0.366667;1.14;0.46;0.22;0.16;0.10;0.10;0.00;0.00;0
19/07/2022 14:13:02;0;0;27.65;25.44;0;1473;24.55;67;1.11667;52;0.866667;1.21;0.49;0.30;0.12;0.06;0.13;0.00;0.00;0
