+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.13
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : Primeiro dia de teste piloto
DEVICE_ID : 3052
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 1293039
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 1
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
DATE_TIME : 11/04/2022 13:42:22
+-------------------------------------------------------+
DATE/TIME;PIM
21/03/2022 10:33:11;986
21/03/2022 10:33:12;1034
21/03/2022 10:33:13;993
21/03/2022 10:33:14;940
21/03/2022 10:33:15;890
21/03/2022 10:33:16;957
21/03/2022 10:33:17;888
21/03/2022 10:33:18;940
21/03/2022 10:33:19;972
21/03/2022 10:33:20;1071
21/03/2022 10:33:21;998
21/03/2022 10:33:22;963
21/03/2022 10:33:23;922
21/03/2022 10:33:24;880
21/03/2022 10:33:25;945
21/03/2022 10:33:26;979
21/03/2022 10:33:27;896
21/03/2022 10:33:28;989
21/03/2022 10:33:29;1024
21/03/2022 10:33:30;985
21/03/2022 10:33:31;831
21/03/2022 10:33:32;843
21/03/2022 10:33:33;784
21/03/2022 10:33:34;761
21/03/2022 10:33:35;721
21/03/2022 10:33:36;639
21/03/2022 10:33:37;819
21/03/2022 10:33:38;902
21/03/2022 10:33:39;864
21/03/2022 10:33:40;889
21/03/2022 10:33:41;866
21/03/2022 10:33:42;811
21/03/2022 10:33:43;861
21/03/2022 10:33:44;781
21/03/2022 10:33:45;792
21/03/2022 10:33:46;765
21/03/2022 10:33:47;757
21/03/2022 10:33:48;943
21/03/2022 10:33:49;1012
21/03/2022 10:33:50;872
21/03/2022 10:33:51;938
21/03/2022 10:33:52;947
21/03/2022 10:33:53;927
21/03/2022 10:33:54;838
21/03/2022 10:33:55;820
21/03/2022 10:33:56;988
21/03/2022 10:33:57;853
21/03/2022 10:33:58;924
21/03/2022 10:33:59;945
21/03/2022 10:34:00;968
21/03/2022 10:34:01;896
21/03/2022 10:34:02;934
21/03/2022 10:34:03;1000
21/03/2022 10:34:04;822
21/03/2022 10:34:05;903
21/03/2022 10:34:06;826
21/03/2022 10:34:07;852
21/03/2022 10:34:08;940
21/03/2022 10:34:09;874
21/03/2022 10:34:10;908
21/03/2022 10:34:11;840
21/03/2022 10:34:12;800
21/03/2022 10:34:13;967
21/03/2022 10:34:14;979
21/03/2022 10:34:15;958
21/03/2022 10:34:16;909
21/03/2022 10:34:17;1105
21/03/2022 10:34:18;862
21/03/2022 10:34:19;1041
21/03/2022 10:34:20;938
21/03/2022 10:34:21;934
21/03/2022 10:34:22;934
21/03/2022 10:34:23;930
21/03/2022 10:34:24;932
21/03/2022 10:34:25;1034
21/03/2022 10:34:26;940
21/03/2022 10:34:27;1023
21/03/2022 10:34:28;967
21/03/2022 10:34:29;893
21/03/2022 10:34:30;873
21/03/2022 10:34:31;888
21/03/2022 10:34:32;993
21/03/2022 10:34:33;887
21/03/2022 10:34:34;881
21/03/2022 10:34:35;969
21/03/2022 10:34:36;1118
21/03/2022 10:34:37;975
21/03/2022 10:34:38;933
21/03/2022 10:34:39;1064
21/03/2022 10:34:40;917
21/03/2022 10:34:41;918
21/03/2022 10:34:42;859
21/03/2022 10:34:43;893
21/03/2022 10:34:44;893
21/03/2022 10:34:45;926
21/03/2022 10:34:46;943
21/03/2022 10:34:47;995
21/03/2022 10:34:48;904
21/03/2022 10:34:49;1100
21/03/2022 10:34:50;1042
21/03/2022 10:34:51;1040
21/03/2022 10:34:52;1060
21/03/2022 10:34:53;998
21/03/2022 10:34:54;1092
21/03/2022 10:34:55;1009
21/03/2022 10:34:56;972
21/03/2022 10:34:57;1009
21/03/2022 10:34:58;956
21/03/2022 10:34:59;1100
21/03/2022 10:35:00;1095
21/03/2022 10:35:01;988
21/03/2022 10:35:02;1021
21/03/2022 10:35:03;1007
21/03/2022 10:35:04;1042
21/03/2022 10:35:05;1114
21/03/2022 10:35:06;906
21/03/2022 10:35:07;987
21/03/2022 10:35:08;935
21/03/2022 10:35:09;898
21/03/2022 10:35:10;930
21/03/2022 10:35:11;755
21/03/2022 10:35:12;347
21/03/2022 10:35:13;229
21/03/2022 10:35:14;133
21/03/2022 10:35:15;102
21/03/2022 10:35:16;120
21/03/2022 10:35:17;197
21/03/2022 10:35:18;149
21/03/2022 10:35:19;109
21/03/2022 10:35:20;110
21/03/2022 10:35:21;178
21/03/2022 10:35:22;64
21/03/2022 10:35:23;25
21/03/2022 10:35:24;24
21/03/2022 10:35:25;0
21/03/2022 10:35:26;7
21/03/2022 10:35:27;54
21/03/2022 10:35:28;28
21/03/2022 10:35:29;141
21/03/2022 10:35:30;21
21/03/2022 10:35:31;22
21/03/2022 10:35:32;19
21/03/2022 10:35:33;18
21/03/2022 10:35:34;7
21/03/2022 10:35:35;14
21/03/2022 10:35:36;91
21/03/2022 10:35:37;92
21/03/2022 10:35:38;33
21/03/2022 10:35:39;23
21/03/2022 10:35:40;4
21/03/2022 10:35:41;5
21/03/2022 10:35:42;33
21/03/2022 10:35:43;34
21/03/2022 10:35:44;11
21/03/2022 10:35:45;23
21/03/2022 10:35:46;71
21/03/2022 10:35:47;16
21/03/2022 10:35:48;34
21/03/2022 10:35:49;123
21/03/2022 10:35:50;121
21/03/2022 10:35:51;22
21/03/2022 10:35:52;20
21/03/2022 10:35:53;34
21/03/2022 10:35:54;119
21/03/2022 10:35:55;518
21/03/2022 10:35:56;94
21/03/2022 10:35:57;108
21/03/2022 10:35:58;81
21/03/2022 10:35:59;55
21/03/2022 10:36:00;49
21/03/2022 10:36:01;45
21/03/2022 10:36:02;33
21/03/2022 10:36:03;29
21/03/2022 10:36:04;29
21/03/2022 10:36:05;24
21/03/2022 10:36:06;69
21/03/2022 10:36:07;109
21/03/2022 10:36:08;96
21/03/2022 10:36:09;83
21/03/2022 10:36:10;40
