+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.23
LOG_FILE_VERSION : 1.0.2
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : Teste Piloto Acttrust
DEVICE_ID : 3020
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 3313128
MEMORY_USAGE : 41.48 %
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 1
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
FILE_DATE_TIME : 17/10/2022 22:50:15
CONNECTION_SYSTEM_DATE_TIME : 17/10/2022 22:48:18
CONNECTION_DEVICE_DATE_TIME : 17/10/2022 22:48:19
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
17/10/2022 16:33:54;0;0;25.63;24.25;0;6703;111.717;219;3.65;245;4.08333;1.63;0.66;0.41;0.16;0.08;0.17;0.00;0.00;0
17/10/2022 16:34:54;0;0;25.53;24.41;0;4160;69.3333;218;3.63333;118;1.96667;0.79;0.32;0.18;0.09;0.05;0.08;0.00;0.00;0
17/10/2022 16:35:54;0;0;24.91;24.38;0;0;0;0;0;0;0;0.41;0.17;0.10;0.04;0.03;0.05;0.00;0.00;0
17/10/2022 16:36:54;0;0;24.59;24.22;0;31;0.516667;5;0.0833333;0;0;0.39;0.16;0.09;0.04;0.03;0.05;0.00;0.00;0
17/10/2022 16:37:54;0;0;24.37;24.04;0;0;0;0;0;0;0;0.38;0.16;0.09;0.04;0.03;0.05;0.00;0.00;0
17/10/2022 16:38:54;0;0;24.28;23.91;0;4114;68.5667;321;5.35;108;1.8;0.48;0.20;0.10;0.07;0.04;0.05;0.00;0.00;0
17/10/2022 16:39:54;0;0;25.86;24.04;0;4708;78.4667;367;6.11667;91;1.51667;1.49;0.60;0.33;0.18;0.10;0.15;0.00;0.00;0
17/10/2022 16:40:54;0;0;26.55;24.53;0;6166;102.767;364;6.06667;178;2.96667;1.22;0.49;0.28;0.15;0.08;0.12;0.00;0.00;0
17/10/2022 16:41:54;0;0;26.96;25.02;0;8093;134.883;521;8.68333;225;3.75;1.55;0.63;0.34;0.19;0.10;0.15;0.00;0.00;0
17/10/2022 16:42:54;0;0;27.25;25.40;0;13634;227.233;832;13.8667;503;8.38333;1.30;0.53;0.29;0.16;0.08;0.12;0.00;0.00;0
17/10/2022 16:43:54;0;0;27.46;25.70;0;12498;208.3;758;12.6333;465;7.75;1.82;0.74;0.43;0.20;0.11;0.18;0.00;0.00;0
17/10/2022 16:44:54;0;0;27.63;25.93;0;8277;137.95;472;7.86667;293;4.88333;1.32;0.54;0.29;0.17;0.09;0.13;0.00;0.00;0
17/10/2022 16:45:54;0;0;27.80;26.11;0;1262;21.0333;62;1.03333;36;0.6;0.84;0.34;0.20;0.09;0.05;0.09;0.00;0.00;0
17/10/2022 16:46:54;0;0;27.98;26.29;0;836;13.9333;44;0.733333;22;0.366667;1.06;0.43;0.26;0.11;0.06;0.12;0.00;0.00;0
17/10/2022 16:47:54;0;0;28.14;26.47;0;40;0.666667;0;0;0;0;1.34;0.54;0.34;0.13;0.07;0.17;0.00;0.00;0
17/10/2022 16:48:54;0;0;28.26;26.63;0;5530;92.1667;393;6.55;150;2.5;1.43;0.58;0.34;0.16;0.08;0.14;0.00;0.00;0
