+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.13
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : Primeiro dia de teste piloto
DEVICE_ID : 3052
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 1293039
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 1
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
DATE_TIME : 11/04/2022 13:43:44
+-------------------------------------------------------+
DATE/TIME;PIM
21/03/2022 15:03:00;0
21/03/2022 15:03:01;0
21/03/2022 15:03:02;17
21/03/2022 15:03:03;109
21/03/2022 15:03:04;46
21/03/2022 15:03:05;9
21/03/2022 15:03:06;5
21/03/2022 15:03:07;4
21/03/2022 15:03:08;0
21/03/2022 15:03:09;0
21/03/2022 15:03:10;0
21/03/2022 15:03:11;0
21/03/2022 15:03:12;0
21/03/2022 15:03:13;0
21/03/2022 15:03:14;0
21/03/2022 15:03:15;0
21/03/2022 15:03:16;0
21/03/2022 15:03:17;0
21/03/2022 15:03:18;0
21/03/2022 15:03:19;0
21/03/2022 15:03:20;0
21/03/2022 15:03:21;0
21/03/2022 15:03:22;0
21/03/2022 15:03:23;0
21/03/2022 15:03:24;0
21/03/2022 15:03:25;0
21/03/2022 15:03:26;0
21/03/2022 15:03:27;0
21/03/2022 15:03:28;0
21/03/2022 15:03:29;0
21/03/2022 15:03:30;5
21/03/2022 15:03:31;0
21/03/2022 15:03:32;0
21/03/2022 15:03:33;0
21/03/2022 15:03:34;0
21/03/2022 15:03:35;0
21/03/2022 15:03:36;0
21/03/2022 15:03:37;0
21/03/2022 15:03:38;0
21/03/2022 15:03:39;0
21/03/2022 15:03:40;0
21/03/2022 15:03:41;0
21/03/2022 15:03:42;0
21/03/2022 15:03:43;0
21/03/2022 15:03:44;0
21/03/2022 15:03:45;0
21/03/2022 15:03:46;0
21/03/2022 15:03:47;0
21/03/2022 15:03:48;0
21/03/2022 15:03:49;0
21/03/2022 15:03:50;0
21/03/2022 15:03:51;0
21/03/2022 15:03:52;0
21/03/2022 15:03:53;0
21/03/2022 15:03:54;0
21/03/2022 15:03:55;0
21/03/2022 15:03:56;0
21/03/2022 15:03:57;0
21/03/2022 15:03:58;0
21/03/2022 15:03:59;0
21/03/2022 15:04:00;0
21/03/2022 15:04:01;0
21/03/2022 15:04:02;0
21/03/2022 15:04:03;0
21/03/2022 15:04:04;0
21/03/2022 15:04:05;0
21/03/2022 15:04:06;0
21/03/2022 15:04:07;0
21/03/2022 15:04:08;0
21/03/2022 15:04:09;0
21/03/2022 15:04:10;0
21/03/2022 15:04:11;0
21/03/2022 15:04:12;0
21/03/2022 15:04:13;35
21/03/2022 15:04:14;92
21/03/2022 15:04:15;51
21/03/2022 15:04:16;21
21/03/2022 15:04:17;11
21/03/2022 15:04:18;0
21/03/2022 15:04:19;0
21/03/2022 15:04:20;0
21/03/2022 15:04:21;0
21/03/2022 15:04:22;0
21/03/2022 15:04:23;0
21/03/2022 15:04:24;0
21/03/2022 15:04:25;0
21/03/2022 15:04:26;0
21/03/2022 15:04:27;0
21/03/2022 15:04:28;0
21/03/2022 15:04:29;0
21/03/2022 15:04:30;0
21/03/2022 15:04:31;0
21/03/2022 15:04:32;0
21/03/2022 15:04:33;0
21/03/2022 15:04:34;0
21/03/2022 15:04:35;0
21/03/2022 15:04:36;0
21/03/2022 15:04:37;0
21/03/2022 15:04:38;0
21/03/2022 15:04:39;0
21/03/2022 15:04:40;0
21/03/2022 15:04:41;0
21/03/2022 15:04:42;0
21/03/2022 15:04:43;0
21/03/2022 15:04:44;0
21/03/2022 15:04:45;0
21/03/2022 15:04:46;0
21/03/2022 15:04:47;0
21/03/2022 15:04:48;0
21/03/2022 15:04:49;0
21/03/2022 15:04:50;0
21/03/2022 15:04:51;0
21/03/2022 15:04:52;0
21/03/2022 15:04:53;0
21/03/2022 15:04:54;13
21/03/2022 15:04:55;32
21/03/2022 15:04:56;0
21/03/2022 15:04:57;0
21/03/2022 15:04:58;0
21/03/2022 15:04:59;0
21/03/2022 15:05:00;0
21/03/2022 15:05:01;0
21/03/2022 15:05:02;0
21/03/2022 15:05:03;0
21/03/2022 15:05:04;0
21/03/2022 15:05:05;0
21/03/2022 15:05:06;0
21/03/2022 15:05:07;0
21/03/2022 15:05:08;0
21/03/2022 15:05:09;0
21/03/2022 15:05:10;0
21/03/2022 15:05:11;0
21/03/2022 15:05:12;0
21/03/2022 15:05:13;0
21/03/2022 15:05:14;0
21/03/2022 15:05:15;0
21/03/2022 15:05:16;0
21/03/2022 15:05:17;0
21/03/2022 15:05:18;0
21/03/2022 15:05:19;0
21/03/2022 15:05:20;21
21/03/2022 15:05:21;58
21/03/2022 15:05:22;25
21/03/2022 15:05:23;8
21/03/2022 15:05:24;0
21/03/2022 15:05:25;0
21/03/2022 15:05:26;0
21/03/2022 15:05:27;0
21/03/2022 15:05:28;0
21/03/2022 15:05:29;0
21/03/2022 15:05:30;0
21/03/2022 15:05:31;0
21/03/2022 15:05:32;0
21/03/2022 15:05:33;0
21/03/2022 15:05:34;0
21/03/2022 15:05:35;0
21/03/2022 15:05:36;0
21/03/2022 15:05:37;0
21/03/2022 15:05:38;0
21/03/2022 15:05:39;0
21/03/2022 15:05:40;0
21/03/2022 15:05:41;0
21/03/2022 15:05:42;0
21/03/2022 15:05:43;0
21/03/2022 15:05:44;0
21/03/2022 15:05:45;0
21/03/2022 15:05:46;0
21/03/2022 15:05:47;0
21/03/2022 15:05:48;0
21/03/2022 15:05:49;0
21/03/2022 15:05:50;0
21/03/2022 15:05:51;0
21/03/2022 15:05:52;0
21/03/2022 15:05:53;19
21/03/2022 15:05:54;13
21/03/2022 15:05:55;0
21/03/2022 15:05:56;0
21/03/2022 15:05:57;0
21/03/2022 15:05:58;0
21/03/2022 15:05:59;26
21/03/2022 15:06:00;29
21/03/2022 15:06:01;0
21/03/2022 15:06:02;0
21/03/2022 15:06:03;0
21/03/2022 15:06:04;0
21/03/2022 15:06:05;0
21/03/2022 15:06:06;0
21/03/2022 15:06:07;0
21/03/2022 15:06:08;0
21/03/2022 15:06:09;0
21/03/2022 15:06:10;0
21/03/2022 15:06:11;0
21/03/2022 15:06:12;0
21/03/2022 15:06:13;0
21/03/2022 15:06:14;0
21/03/2022 15:06:15;0
21/03/2022 15:06:16;0
21/03/2022 15:06:17;0
21/03/2022 15:06:18;0
21/03/2022 15:06:19;0
21/03/2022 15:06:20;0
21/03/2022 15:06:21;0
