+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.23
LOG_FILE_VERSION : 1.0.2
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 
SUBJECT_DESCRIPTION : Teste Piloto Acttrust
DEVICE_ID : 3020
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 3195542
BATTERY_VOLTAGE : 4.21875
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 1
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
FILE_DATE_TIME : 19/09/2022 15:20:12
CONNECTION_SYSTEM_DATE_TIME : 19/07/2022 20:28:29
CONNECTION_DEVICE_DATE_TIME : 19/07/2022 20:28:29
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
19/07/2022 18:41:02;0;0;28.30;27.95;0;494;8.23333;26;0.433333;9;0.15;1.04;0.42;0.15;0.20;0.12;0.09;0.00;0.00;0
19/07/2022 18:42:02;0;0;26.54;27.23;0;0;0;0;0;0;0;1.10;0.44;0.16;0.21;0.13;0.09;0.00;0.00;0
19/07/2022 18:43:02;0;0;25.44;26.30;0;0;0;0;0;0;0;1.10;0.45;0.16;0.21;0.13;0.09;0.00;0.00;0
19/07/2022 18:44:02;0;0;24.61;25.44;0;0;0;0;0;0;0;1.10;0.45;0.16;0.21;0.13;0.09;0.00;0.00;0
19/07/2022 18:45:02;0;0;23.97;24.70;0;0;0;0;0;0;0;1.10;0.45;0.16;0.21;0.13;0.09;0.00;0.00;0
19/07/2022 18:46:02;0;0;23.47;24.08;0;0;0;0;0;0;0;1.10;0.44;0.15;0.21;0.13;0.09;0.00;0.00;0
19/07/2022 18:47:02;0;0;23.28;23.60;0;3935;65.5833;248;4.13333;134;2.23333;1.05;0.42;0.16;0.19;0.12;0.09;0.00;0.00;0
19/07/2022 18:48:02;0;0;25.50;23.58;0;8989;149.817;558;9.3;256;4.26667;0.70;0.28;0.16;0.09;0.05;0.07;0.00;0.00;0
19/07/2022 18:49:02;0;0;26.56;24.17;0;5442;90.7;305;5.08333;143;2.38333;1.19;0.48;0.28;0.14;0.07;0.12;0.00;0.00;0
19/07/2022 18:50:02;0;0;27.04;24.72;0;6771;112.85;411;6.85;212;3.53333;0.87;0.35;0.20;0.10;0.06;0.09;0.00;0.00;0
19/07/2022 18:51:02;0;0;27.55;25.24;0;3338;55.6333;231;3.85;72;1.2;1.04;0.42;0.25;0.11;0.06;0.11;0.00;0.00;0
19/07/2022 18:52:02;0;0;27.93;25.71;0;2887;48.1167;183;3.05;76;1.26667;1.13;0.46;0.27;0.12;0.06;0.12;0.00;0.00;0
19/07/2022 18:53:02;0;0;28.21;26.11;0;4378;72.9667;316;5.26667;111;1.85;0.76;0.31;0.18;0.08;0.05;0.08;0.00;0.00;0
19/07/2022 18:54:02;0;0;28.44;26.44;0;293;4.88333;24;0.4;2;0.0333333;0.65;0.26;0.16;0.07;0.04;0.08;0.00;0.00;0
19/07/2022 18:55:02;0;0;28.61;26.72;0;1327;22.1167;69;1.15;33;0.55;0.58;0.24;0.14;0.06;0.04;0.07;0.00;0.00;0
19/07/2022 18:56:02;0;0;28.74;26.94;0;55;0.916667;0;0;0;0;0.83;0.34;0.21;0.09;0.05;0.10;0.00;0.00;0
19/07/2022 18:57:02;0;0;28.87;27.13;0;52;0.866667;2;0.0333333;0;0;0.81;0.33;0.20;0.08;0.05;0.10;0.00;0.00;0
19/07/2022 18:58:02;0;0;28.97;27.30;0;70;1.16667;2;0.0333333;0;0;0.80;0.32;0.20;0.08;0.05;0.09;0.00;0.00;0
19/07/2022 18:59:02;0;0;29.06;27.45;0;791;13.1833;51;0.85;12;0.2;0.80;0.33;0.20;0.08;0.05;0.09;0.00;0.00;0
19/07/2022 19:00:02;0;0;29.11;27.56;0;197;3.28333;14;0.233333;0;0;0.84;0.34;0.21;0.09;0.05;0.10;0.00;0.00;0
19/07/2022 19:01:02;0;0;29.16;27.67;0;151;2.51667;13;0.216667;0;0;0.87;0.35;0.22;0.09;0.05;0.10;0.00;0.00;0
19/07/2022 19:02:02;0;0;29.21;27.76;0;142;2.36667;8;0.133333;0;0;0.90;0.37;0.22;0.09;0.05;0.10;0.00;0.00;0
19/07/2022 19:03:02;0;0;29.23;27.84;0;236;3.93333;25;0.416667;0;0;0.86;0.35;0.22;0.09;0.05;0.10;0.00;0.00;0
19/07/2022 19:04:02;0;0;29.21;27.88;0;2433;40.55;149;2.48333;38;0.633333;1.04;0.42;0.22;0.14;0.09;0.10;0.00;0.00;0
19/07/2022 19:05:02;0;0;29.18;27.88;0;4153;69.2167;284;4.73333;35;0.583333;1.88;0.76;0.32;0.32;0.19;0.15;0.00;0.00;0
19/07/2022 19:06:02;0;0;29.08;27.80;0;3796;63.2667;253;4.21667;12;0.2;1.98;0.80;0.34;0.33;0.20;0.16;0.00;0.00;0
19/07/2022 19:07:02;0;0;28.95;27.69;0;3979;66.3167;238;3.96667;7;0.116667;1.92;0.78;0.33;0.32;0.19;0.15;0.00;0.00;0
19/07/2022 19:08:02;0;0;28.81;27.56;0;4162;69.3667;282;4.7;13;0.216667;1.96;0.79;0.34;0.33;0.20;0.15;0.00;0.00;0
19/07/2022 19:09:02;0;0;28.68;27.44;0;4012;66.8667;252;4.2;5;0.0833333;1.84;0.74;0.32;0.30;0.18;0.15;0.00;0.00;0
19/07/2022 19:10:02;0;0;28.55;27.32;0;4216;70.2667;266;4.43333;24;0.4;1.86;0.76;0.32;0.31;0.19;0.15;0.00;0.00;0
19/07/2022 19:11:02;0;0;28.42;27.20;0;4165;69.4167;285;4.75;14;0.233333;1.86;0.75;0.32;0.32;0.19;0.14;0.00;0.00;0
19/07/2022 19:12:02;0;0;28.30;27.09;0;4454;74.2333;312;5.2;20;0.333333;1.86;0.75;0.32;0.32;0.19;0.14;0.00;0.00;0
19/07/2022 19:13:02;0;0;28.18;26.97;0;4385;73.0833;321;5.35;13;0.216667;1.85;0.75;0.32;0.31;0.19;0.14;0.00;0.00;0
19/07/2022 19:14:02;0;0;28.06;26.85;0;4037;67.2833;305;5.08333;1;0.0166667;1.85;0.75;0.32;0.31;0.18;0.15;0.00;0.00;0
19/07/2022 19:15:02;0;0;27.94;26.75;0;6662;111.033;460;7.66667;170;2.83333;1.52;0.62;0.26;0.26;0.15;0.11;0.00;0.00;0
19/07/2022 19:16:02;0;0;27.86;26.66;0;4508;75.1333;309;5.15;73;1.21667;0.88;0.36;0.16;0.14;0.08;0.08;0.00;0.00;0
19/07/2022 19:17:02;0;0;27.82;26.61;0;1824;30.4;129;2.15;27;0.45;1.76;0.71;0.30;0.29;0.18;0.13;0.00;0.00;0
19/07/2022 19:18:02;0;0;27.80;26.56;0;4473;74.55;304;5.06667;94;1.56667;1.35;0.55;0.25;0.21;0.12;0.11;0.00;0.00;0
19/07/2022 19:19:02;0;0;27.78;26.55;0;2296;38.2667;140;2.33333;27;0.45;1.57;0.64;0.27;0.26;0.16;0.12;0.00;0.00;0
19/07/2022 19:20:02;0;0;27.75;26.49;0;8918;148.633;332;5.53333;327;5.45;1.58;0.64;0.28;0.25;0.15;0.13;0.00;0.00;0
19/07/2022 19:21:02;0;0;27.64;26.39;0;7788;129.8;371;6.18333;163;2.71667;1.81;0.73;0.31;0.30;0.18;0.14;0.00;0.00;0
19/07/2022 19:22:02;0;0;27.51;26.27;0;7354;122.567;384;6.4;131;2.18333;1.79;0.72;0.31;0.30;0.18;0.14;0.00;0.00;0
19/07/2022 19:23:02;0;0;27.40;26.18;0;8197;136.617;407;6.78333;184;3.06667;1.70;0.69;0.30;0.28;0.16;0.14;0.00;0.00;0
19/07/2022 19:24:02;0;0;27.30;26.10;0;7467;124.45;383;6.38333;163;2.71667;1.73;0.70;0.30;0.29;0.17;0.14;0.00;0.00;0
19/07/2022 19:25:02;0;0;27.22;26.05;0;7723;128.717;412;6.86667;142;2.36667;1.64;0.66;0.29;0.27;0.16;0.13;0.00;0.00;0
19/07/2022 19:26:02;0;0;27.15;26.00;0;8283;138.05;429;7.15;190;3.16667;1.58;0.64;0.28;0.26;0.15;0.12;0.00;0.00;0
19/07/2022 19:27:02;0;0;27.11;26.00;0;7020;117;401;6.68333;87;1.45;1.80;0.73;0.32;0.29;0.18;0.14;0.00;0.00;0
19/07/2022 19:28:02;0;0;27.07;25.96;0;7200;120;396;6.6;103;1.71667;1.68;0.68;0.30;0.27;0.16;0.14;0.00;0.00;0
19/07/2022 19:29:02;0;0;27.03;25.94;0;7908;131.8;392;6.53333;180;3;1.71;0.69;0.30;0.28;0.17;0.14;0.00;0.00;0
19/07/2022 19:30:02;0;0;27.00;25.94;0;4954;82.5667;301;5.01667;114;1.9;1.30;0.53;0.24;0.21;0.12;0.11;0.00;0.00;0
19/07/2022 19:31:02;0;0;27.02;25.98;0;2060;34.3333;95;1.58333;60;1;1.44;0.58;0.28;0.22;0.13;0.13;0.00;0.00;0
19/07/2022 19:32:02;0;0;27.05;26.01;0;1678;27.9667;120;2;17;0.283333;1.70;0.69;0.30;0.28;0.17;0.14;0.00;0.00;0
19/07/2022 19:33:02;0;0;27.07;26.06;0;792;13.2;58;0.966667;11;0.183333;1.80;0.73;0.32;0.30;0.18;0.14;0.00;0.00;0
19/07/2022 19:34:02;0;0;27.06;26.07;0;458;7.63333;34;0.566667;2;0.0333333;1.73;0.70;0.31;0.28;0.17;0.14;0.00;0.00;0
