+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.23
LOG_FILE_VERSION : 1.0.2
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 
SUBJECT_DESCRIPTION : Teste piloto ActTrust
DEVICE_ID : 3052
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 29008
BATTERY_VOLTAGE : 4.23828
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 60
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
FILE_DATE_TIME : 03/07/2022 09:59:41
CONNECTION_SYSTEM_DATE_TIME : 27/06/2022 21:35:03
CONNECTION_DEVICE_DATE_TIME : 27/06/2022 21:40:23
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
27/06/2022 13:50:52;0;0;25.59;24.50;0;6139;102.317;396;6.6;191;3.18333;0.26;0.11;0.05;0.04;0.02;0.03;0.00;0.00;0
27/06/2022 13:51:52;0;0;26.84;25.31;0;2274;37.9;196;3.26667;36;0.6;0.07;0.03;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 13:52:52;0;0;27.63;26.06;0;85;1.41667;5;0.0833333;0;0;0.02;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0
27/06/2022 13:53:52;0;0;28.26;26.81;0;167;2.78333;17;0.283333;1;0.0166667;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0
27/06/2022 13:54:52;0;0;28.79;27.38;0;350;5.83333;33;0.55;0;0;0.02;0.01;0.00;0.00;0.00;0.01;0.00;0.00;0
27/06/2022 13:55:52;0;0;29.21;27.88;0;229;3.81667;18;0.3;0;0;0.02;0.01;0.00;0.00;0.00;0.01;0.00;0.00;0
27/06/2022 13:56:52;0;0;29.54;28.25;0;283;4.71667;21;0.35;0;0;0.02;0.01;0.00;0.00;0.00;0.01;0.00;0.00;0
27/06/2022 13:57:52;0;0;29.83;28.56;0;0;0;0;0;0;0;0.02;0.01;0.00;0.00;0.01;0.01;0.00;0.00;0
27/06/2022 13:58:52;0;0;30.06;28.88;0;0;0;0;0;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 13:59:52;0;0;30.29;29.12;0;37;0.616667;1;0.0166667;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:00:52;0;0;30.49;29.38;0;28;0.466667;3;0.05;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:01:52;0;0;30.68;29.56;0;0;0;0;0;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:02:52;0;0;30.85;29.75;0;0;0;0;0;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:03:52;0;0;30.99;29.88;0;0;0;0;0;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:04:52;0;0;31.12;30.06;0;0;0;0;0;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:05:52;0;0;31.25;30.19;0;0;0;0;0;0;0;0.02;0.01;0.00;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:06:52;0;0;31.37;30.31;0;6442;107.367;458;7.63333;197;3.28333;0.04;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:07:52;0;0;31.43;30.38;0;9071;151.183;627;10.45;319;5.31667;0.06;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:08:52;0;0;31.46;30.44;0;8960;149.333;625;10.4167;320;5.33333;0.04;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:09:52;0;0;31.49;30.50;0;9279;154.65;628;10.4667;320;5.33333;0.07;0.03;0.02;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:10:52;0;0;31.52;30.50;0;9780;163;679;11.3167;341;5.68333;0.06;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:11:52;0;0;31.53;30.56;0;10011;166.85;660;11;358;5.96667;0.06;0.02;0.02;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:12:52;0;0;31.57;30.56;0;10347;172.45;694;11.5667;381;6.35;0.11;0.04;0.02;0.01;0.01;0.02;0.00;0.00;0
27/06/2022 14:13:52;0;0;31.57;30.62;0;10451;174.183;702;11.7;377;6.28333;0.12;0.05;0.03;0.02;0.01;0.02;0.00;0.00;0
27/06/2022 14:14:52;0;0;31.59;30.62;0;10116;168.6;698;11.6333;364;6.06667;0.10;0.04;0.02;0.01;0.01;0.02;0.00;0.00;0
27/06/2022 14:15:52;0;0;31.63;30.69;0;10320;172;701;11.6833;375;6.25;0.12;0.05;0.03;0.02;0.01;0.02;0.00;0.00;0
27/06/2022 14:16:52;0;0;31.65;30.69;0;5890;98.1667;411;6.85;207;3.45;0.11;0.04;0.02;0.01;0.01;0.02;0.00;0.00;0
27/06/2022 14:17:52;0;0;31.68;30.69;0;188;3.13333;23;0.383333;1;0.0166667;0.08;0.03;0.02;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:18:52;0;0;31.72;30.75;0;6;0.1;0;0;0;0;0.08;0.03;0.02;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:19:52;0;0;31.77;30.81;0;199;3.31667;16;0.266667;0;0;0.07;0.03;0.02;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:20:52;0;0;31.80;30.81;0;529;8.81667;44;0.733333;2;0.0333333;0.06;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:21:52;0;0;31.81;30.88;0;9942;165.7;565;9.41667;379;6.31667;0.06;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:22:52;0;0;31.79;30.88;0;17310;288.5;881;14.6833;687;11.45;0.05;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:23:52;0;0;31.77;30.88;0;17291;288.183;926;15.4333;718;11.9667;0.05;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:24:52;0;0;31.75;30.88;0;17107;285.117;897;14.95;715;11.9167;0.04;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:25:52;0;0;31.72;30.88;0;17193;286.55;941;15.6833;687;11.45;0.05;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:26:52;0;0;31.71;30.88;0;17482;291.367;879;14.65;724;12.0667;0.04;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:27:52;0;0;31.69;30.88;0;17075;284.583;921;15.35;691;11.5167;0.05;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:28:52;0;0;31.69;30.81;0;17106;285.1;895;14.9167;712;11.8667;0.04;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:29:52;0;0;31.68;30.81;0;17746;295.767;945;15.75;726;12.1;0.04;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
27/06/2022 14:30:52;0;0;31.66;30.81;0;17331;288.85;903;15.05;712;11.8667;0.04;0.02;0.01;0.01;0.01;0.01;0.00;0.00;0
