+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 1.0.23
LOG_FILE_VERSION : 1.0.2
SUBJECT_NAME : Piloto ActTrust
SUBJECT_GENDER : Other
SUBJECT_DATE_OF_BIRTH : 01/01/2000
SUBJECT_DESCRIPTION : Teste piloto ActTrust
DEVICE_ID : 3052
DEVICE_MODEL : ActTrust1
HARDWARE_VERSION : 3.5
FIRMWARE_VERSION : 3.8
MEMORY_SIZE : 7987712
LOG_SIZE : 2163353
MEMORY_USAGE : 27.08 %
BATTERY_VOLTAGE : 4.23828
ERROR_FLAG : 0
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : 1024
ORIENTATION : 0
MODE : PIM/TAT/ZCM
INTERVAL : 1
DATA_CORRECTION : 0
DATA_CORRECTION_DESCRIPTION : Nenhum
FILE_DATE_TIME : 25/07/2022 22:30:04
CONNECTION_SYSTEM_DATE_TIME : 25/07/2022 22:28:41
CONNECTION_DEVICE_DATE_TIME : 25/07/2022 22:28:40
+-------------------------------------------------------+
DATE/TIME;MS;EVENT;TEMPERATURE;EXT TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;AMB LIGHT;RED LIGHT;GREEN LIGHT;BLUE LIGHT;IR LIGHT;UVA LIGHT;UVB LIGHT;STATE
25/07/2022 18:27:03;0;0;24.38;25.55;0;14;0.233333;0;0;0;0;0.82;0.33;0.20;0.09;0.05;0.10;0.00;0.00;0
25/07/2022 18:28:03;0;0;24.15;25.18;0;0;0;0;0;0;0;0.82;0.33;0.20;0.09;0.05;0.10;0.00;0.00;0
25/07/2022 18:29:03;0;0;23.82;24.87;0;0;0;0;0;0;0;0.82;0.33;0.20;0.09;0.05;0.10;0.00;0.00;0
25/07/2022 18:30:03;0;0;23.60;24.59;0;45;0.75;6;0.1;1;0.0166667;0.81;0.33;0.20;0.09;0.05;0.10;0.00;0.00;0
25/07/2022 18:31:03;0;0;23.33;24.34;0;1802;30.0333;146;2.43333;50;0.833333;0.66;0.27;0.16;0.07;0.04;0.08;0.00;0.00;0
25/07/2022 18:32:03;0;0;24.34;24.20;0;5984;99.7333;497;8.28333;151;2.51667;0.44;0.18;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 18:33:03;0;0;27.43;24.79;0;2162;36.0333;152;2.53333;48;0.8;0.50;0.20;0.12;0.05;0.03;0.06;0.00;0.00;0
25/07/2022 18:34:03;0;0;28.80;26.01;0;27;0.45;0;0;0;0;0.54;0.22;0.13;0.06;0.04;0.08;0.00;0.00;0
25/07/2022 18:35:03;0;0;29.81;27.13;0;15;0.25;0;0;0;0;0.53;0.22;0.13;0.06;0.04;0.08;0.00;0.00;0
25/07/2022 18:36:03;0;0;30.61;28.10;0;220;3.66667;18;0.3;0;0;0.78;0.32;0.20;0.08;0.04;0.10;0.00;0.00;0
25/07/2022 18:37:03;0;0;31.28;28.92;0;55;0.916667;1;0.0166667;0;0;0.64;0.26;0.16;0.07;0.04;0.09;0.00;0.00;0
25/07/2022 18:38:03;0;0;31.82;29.61;0;30;0.5;0;0;0;0;0.44;0.18;0.11;0.05;0.03;0.07;0.00;0.00;0
25/07/2022 18:39:03;0;0;32.27;30.18;0;5;0.0833333;0;0;0;0;0.37;0.15;0.09;0.04;0.03;0.06;0.00;0.00;0
25/07/2022 18:40:03;0;0;32.63;30.67;0;0;0;0;0;0;0;0.42;0.17;0.10;0.05;0.03;0.06;0.00;0.00;0
25/07/2022 18:41:03;0;0;32.92;31.06;0;0;0;0;0;0;0;0.41;0.16;0.10;0.05;0.03;0.06;0.00;0.00;0
25/07/2022 18:42:03;0;0;33.15;31.39;0;0;0;0;0;0;0;0.57;0.23;0.14;0.06;0.03;0.07;0.00;0.00;0
25/07/2022 18:43:03;0;0;33.34;31.66;0;0;0;0;0;0;0;0.51;0.21;0.13;0.05;0.03;0.06;0.00;0.00;0
25/07/2022 18:44:03;0;0;33.50;31.88;0;0;0;0;0;0;0;0.46;0.18;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 18:45:03;0;0;33.64;32.08;0;0;0;0;0;0;0;0.42;0.17;0.11;0.04;0.03;0.05;0.00;0.00;0
25/07/2022 18:46:03;0;0;33.75;32.25;0;0;0;0;0;0;0;0.40;0.16;0.10;0.04;0.03;0.05;0.00;0.00;0
25/07/2022 18:47:03;0;0;33.86;32.40;0;3;0.05;0;0;0;0;0.38;0.15;0.09;0.04;0.03;0.05;0.00;0.00;0
25/07/2022 18:48:03;0;0;33.96;32.53;0;0;0;0;0;0;0;0.35;0.14;0.09;0.04;0.03;0.05;0.00;0.00;0
25/07/2022 18:49:03;0;0;34.03;32.65;0;0;0;0;0;0;0;0.34;0.14;0.08;0.04;0.03;0.05;0.00;0.00;0
25/07/2022 18:50:03;0;0;34.10;32.74;0;229;3.81667;17;0.283333;0;0;0.45;0.18;0.11;0.05;0.03;0.06;0.00;0.00;0
25/07/2022 18:51:03;0;0;34.13;32.80;0;312;5.2;21;0.35;2;0.0333333;0.91;0.37;0.22;0.10;0.06;0.11;0.00;0.00;0
25/07/2022 18:52:03;0;0;34.09;32.73;0;4789;79.8167;431;7.18333;115;1.91667;0.55;0.22;0.13;0.06;0.04;0.06;0.00;0.00;0
25/07/2022 18:53:03;0;0;34.03;32.63;0;8130;135.5;669;11.15;244;4.06667;0.44;0.18;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 18:54:03;0;0;33.98;32.53;0;7331;122.183;633;10.55;210;3.5;0.49;0.20;0.12;0.06;0.03;0.06;0.00;0.00;0
25/07/2022 18:55:03;0;0;33.94;32.44;0;8201;136.683;658;10.9667;269;4.48333;0.49;0.20;0.12;0.06;0.03;0.06;0.00;0.00;0
25/07/2022 18:56:03;0;0;33.91;32.37;0;7834;130.567;651;10.85;237;3.95;0.48;0.19;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 18:57:03;0;0;33.88;32.31;0;7403;123.383;636;10.6;209;3.48333;0.47;0.19;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 18:58:03;0;0;33.86;32.26;0;7271;121.183;634;10.5667;197;3.28333;0.47;0.19;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 18:59:03;0;0;33.84;32.24;0;7288;121.467;607;10.1167;199;3.31667;0.50;0.20;0.12;0.06;0.03;0.06;0.00;0.00;0
25/07/2022 19:00:03;0;0;33.82;32.19;0;7288;121.467;627;10.45;196;3.26667;0.49;0.20;0.11;0.06;0.03;0.05;0.00;0.00;0
25/07/2022 19:01:03;0;0;33.80;32.16;0;7034;117.233;606;10.1;198;3.3;0.43;0.17;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:02:03;0;0;33.79;32.12;0;5222;87.0333;452;7.53333;135;2.25;0.46;0.19;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:03:03;0;0;33.78;32.12;0;106;1.76667;3;0.05;1;0.0166667;0.43;0.17;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:04:03;0;0;33.77;32.12;0;82;1.36667;2;0.0333333;0;0;0.45;0.18;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:05:03;0;0;33.75;32.12;0;120;2;5;0.0833333;0;0;0.39;0.16;0.09;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:06:03;0;0;33.75;32.12;0;158;2.63333;6;0.1;0;0;0.36;0.14;0.08;0.04;0.03;0.04;0.00;0.00;0
25/07/2022 19:07:03;0;0;33.75;32.16;0;93;1.55;5;0.0833333;0;0;0.47;0.19;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:08:03;0;0;33.75;32.19;0;12823;213.717;787;13.1167;518;8.63333;0.49;0.20;0.12;0.05;0.03;0.06;0.00;0.00;0
25/07/2022 19:09:03;0;0;33.75;32.19;0;16716;278.6;984;16.4;708;11.8;0.49;0.20;0.12;0.06;0.03;0.05;0.00;0.00;0
25/07/2022 19:10:03;0;0;33.74;32.19;0;16319;271.983;972;16.2;685;11.4167;0.48;0.20;0.12;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:11:03;0;0;33.75;32.19;0;16249;270.817;957;15.95;659;10.9833;0.47;0.19;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:12:03;0;0;33.75;32.19;0;16046;267.433;926;15.4333;659;10.9833;0.44;0.18;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:13:03;0;0;33.76;32.19;0;16037;267.283;906;15.1;659;10.9833;0.44;0.18;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:14:03;0;0;33.77;32.19;0;16294;271.567;915;15.25;679;11.3167;0.42;0.17;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:15:03;0;0;33.78;32.19;0;16200;270;956;15.9333;661;11.0167;0.43;0.18;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:16:03;0;0;33.79;32.19;0;15903;265.05;945;15.75;661;11.0167;0.44;0.18;0.11;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:17:03;0;0;33.79;32.19;0;16725;278.75;967;16.1167;722;12.0333;0.44;0.18;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:18:03;0;0;33.79;32.19;0;5139;85.65;340;5.66667;185;3.08333;0.41;0.17;0.10;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:19:03;0;0;33.80;32.22;0;308;5.13333;32;0.533333;2;0.0333333;0.40;0.16;0.09;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:20:03;0;0;33.82;32.25;0;195;3.25;14;0.233333;1;0.0166667;0.38;0.15;0.09;0.05;0.03;0.05;0.00;0.00;0
25/07/2022 19:21:03;0;0;33.83;32.25;0;288;4.8;28;0.466667;0;0;0.37;0.15;0.09;0.05;0.03;0.04;0.00;0.00;0
25/07/2022 19:22:03;0;0;33.82;32.28;0;183;3.05;15;0.25;0;0;0.36;0.15;0.08;0.04;0.03;0.04;0.00;0.00;0
